Age	L	M	S	Gender
-0.077	0.773	2.574	0.14571	2
-0.057	0.745	2.791	0.14277	2
-0.038	0.717	3.0029	0.13989	2
-0.019	0.689	3.2074	0.13712	2
0	0.662	3.4031	0.13447	2
0.083	0.548	4.2265	0.12462	2
0.167	0.444	5.0502	0.11729	2
0.25	0.351	5.8017	0.11207	2
0.333	0.27	6.4533	0.10852	2
0.417	0.2	7.0096	0.10618	2
0.5	0.14	7.4853	0.10471	2
0.583	0.089	7.8997	0.10385	2
0.667	0.045	8.2678	0.10339	2
0.75	0.007	8.6007	0.10323	2
0.833	-0.026	8.9067	0.10325	2
0.917	-0.055	9.1915	0.10341	2
1	-0.081	9.4596	0.10366	2
1.083	-0.104	9.7134	0.10399	2
1.167	-0.125	9.9543	0.10436	2
1.25	-0.145	10.1837	0.10476	2
1.333	-0.163	10.4031	0.10519	2
1.417	-0.18	10.6149	0.10565	2
1.5	-0.195	10.819	0.10612	2
1.583	-0.21	11.0191	0.1066	2
1.667	-0.225	11.2149	0.10709	2
1.75	-0.239	11.408	0.1076	2
1.833	-0.252	11.5991	0.10811	2
1.917	-0.265	11.7869	0.10863	2
2	-0.278	11.973	0.10916	2
2.083	-0.29	12.158	0.1097	2
2.167	-0.302	12.3419	0.11025	2
2.25	-0.314	12.526	0.11081	2
2.333	-0.326	12.7111	0.11139	2
2.417	-0.337	12.8959	0.11197	2
2.5	-0.348	13.081	0.11257	2
2.583	-0.359	13.2661	0.11317	2
2.667	-0.37	13.4489	0.11378	2
2.75	-0.381	13.631	0.11439	2
2.833	-0.391	13.8111	0.11502	2
2.917	-0.401	13.9899	0.11565	2
3	-0.411	14.166	0.11629	2
3.083	-0.421	14.3411	0.11693	2
3.167	-0.43	14.5139	0.11758	2
3.25	-0.439	14.685	0.11824	2
3.333	-0.448	14.8541	0.1189	2
3.417	-0.457	15.0229	0.11957	2
3.5	-0.466	15.192	0.12024	2
3.583	-0.474	15.3591	0.12092	2
3.667	-0.483	15.5269	0.1216	2
3.75	-0.491	15.695	0.12229	2
3.833	-0.5	15.8621	0.12299	2
3.917	-0.508	16.0299	0.1237	2
4	-0.516	16.198	0.1244	2
4.083	-0.524	16.3661	0.12512	2
4.167	-0.532	16.5359	0.12584	2
4.25	-0.539	16.706	0.12657	2
4.333	-0.547	16.8781	0.12731	2
4.417	-0.555	17.0519	0.12806	2
4.5	-0.563	17.227	0.12881	2
4.583	-0.57	17.4041	0.12957	2
4.667	-0.578	17.5819	0.13033	2
4.75	-0.585	17.761	0.1311	2
4.833	-0.592	17.9401	0.13186	2
4.917	-0.6	18.1198	0.13264	2
5	-0.607	18.299	0.1334	2
5.083	-0.614	18.4791	0.13416	2
5.167	-0.621	18.6581	0.13493	2
5.25	-0.627	18.837	0.13569	2
5.333	-0.634	19.017	0.13643	2
5.417	-0.64	19.1967	0.13719	2
5.5	-0.647	19.377	0.13794	2
5.583	-0.653	19.5581	0.13868	2
5.667	-0.659	19.7404	0.13942	2
5.75	-0.665	19.925	0.14016	2
5.833	-0.672	20.11	0.1409	2
5.917	-0.678	20.2972	0.14165	2
6	-0.684	20.486	0.14239	2
6.083	-0.689	20.6778	0.14315	2
6.167	-0.695	20.871	0.14391	2
6.25	-0.701	21.066	0.14468	2
6.333	-0.707	21.2629	0.14547	2
6.417	-0.712	21.4633	0.14626	2
6.5	-0.718	21.667	0.14706	2
6.583	-0.723	21.8742	0.14788	2
6.667	-0.729	22.086	0.14872	2
6.75	-0.734	22.302	0.14958	2
6.833	-0.739	22.5234	0.15045	2
6.917	-0.744	22.749	0.15134	2
7	-0.749	22.98	0.15225	2
